Sale_ID,Sale_Date,Year,Month,Country,State_Region,City,Dealer_Name,Brand,Model,Vehicle_Type,Vehicle_Segment,Fuel_Type,Transmission,Vehicle_Year,Customer_Age,Customer_Gender,Customer_Type,Units_Sold,Unit_Price,Discount,Revenue,Cost,Profit,Profit_Margin,Payment_Method,Finance_Status,Customer_Rating
AS100104,2026-02-09,2026,Feb,UAE,Abu Dhabi,Abu Dhabi,Elite Motors 14,BMW,3 Series,Sedan,Luxury,Petrol,Automatic,2022,41,Female,Retail,2,50955.3,12188.74,89721.86,76771.55,12950.31,0.1443,Lease,Approved,4.3
AS100105,2026-07-29,2026,Jul,UK,Wales,Cardiff,CityDrive 14,Hyundai,Creta,SUV,Compact SUV,Petrol,Automatic,2026,52,Female,Retail,1,20942.63,1327.59,19615.04,14720.52,4894.52,0.2495,Cash,Not Required,4.8
AS100106,2026-03-24,2026,Mar,Canada,Quebec,Montreal,Global Wheels 3,Nissan,Qashqai,SUV,Compact SUV,Petrol,CVT,2024,32,Male,Retail,4,28912.23,9470.57,106178.33,90093.57,16084.76,0.1515,Bank Finance,Approved,3.3
AS100107,2024-07-09,2024,Jul,UAE,Dubai,Dubai,CityDrive 9,Honda,Civic,Sedan,Compact,Petrol,CVT,2021,40,Male,Retail,1,26462.86,2491.07,23971.79,20029.5,3942.29,0.1645,Bank Finance,Approved,4.8
AS100108,2026-07-10,2026,Jul,USA,Florida,Orlando,Global Wheels 16,Kia,Sportage,SUV,Compact SUV,Petrol,Automatic,2026,35,Male,Retail,1,30468.51,3069.47,27399.04,20775.51,6623.53,0.2417,Credit Card,Not Required,4.6
AS100109,2024-07-02,2024,Jul,USA,New York,Rochester,Prime Auto 13,Tesla,Model Y,SUV,Electric,Electric,Automatic,2025,21,Male,Retail,1,51472.3,4033.04,47439.25,36339.91,11099.34,0.234,Cash,Not Required,3.7
AS100110,2025-12-01,2025,Dec,Japan,Tokyo,Tokyo,Elite Motors 8,Ford,Mustang,Coupe,Sports,Petrol,Automatic,2024,40,Female,Retail,2,43649.83,2378.02,84921.64,70314.98,14606.65,0.172,Credit Card,Not Required,4.0
AS100111,2026-04-13,2026,Apr,Germany,Hesse,Frankfurt,CityDrive 9,Honda,CR-V,SUV,Mid-Size SUV,Hybrid,CVT,2025,55,Female,Retail,4,35790.57,10165.93,132996.35,109879.21,23117.14,0.1738,Credit Card,Not Required,4.1
AS100112,2025-08-05,2025,Aug,Germany,Hesse,Frankfurt,Metro Motors 4,Ford,Mustang,Coupe,Sports,Petrol,Automatic,2025,39,Male,Retail,2,47254.32,4981.59,89527.05,62662.7,26864.35,0.3001,Cash,Not Required,3.3
AS100113,2025-05-30,2025,May,Germany,Berlin,Berlin,Elite Motors 13,BMW,3 Series,Sedan,Luxury,Petrol,Automatic,2022,41,Female,Retail,1,48752.69,1837.54,46915.14,34211.34,12703.81,0.2708,Cash,Not Required,3.8
AS100114,2024-05-25,2024,May,Japan,Kanagawa,Yokohama,Global Wheels 7,Tesla,Model 3,Sedan,Electric,Electric,Automatic,2021,26,Female,Corporate,2,39376.28,9329.57,69422.99,50216.11,19206.87,0.2767,Bank Finance,Approved,4.8
AS100115,2024-06-19,2024,Jun,Canada,Ontario,Ottawa,Prime Auto 15,Tesla,Model Y,SUV,Electric,Electric,Automatic,2022,39,Male,Retail,1,45717.31,2209.05,43508.26,35562.26,7946.0,0.1826,Bank Finance,Approved,3.7
AS100116,2025-08-20,2025,Aug,Japan,Kanagawa,Yokohama,Elite Motors 11,Mercedes-Benz,GLC,SUV,Luxury SUV,Hybrid,Automatic,2023,36,Female,Retail,1,57235.99,4422.29,52813.7,40612.5,12201.2,0.231,Bank Finance,Approved,4.4
AS100117,2025-11-25,2025,Nov,Australia,Western Australia,Perth,CityDrive 16,Honda,Civic,Sedan,Compact,Petrol,CVT,2022,45,Female,Fleet,2,26900.51,3105.49,50695.52,38138.2,12557.33,0.2477,Credit Card,Not Required,4.0
AS100118,2025-06-26,2025,Jun,Germany,Berlin,Berlin,Metro Motors 17,Nissan,Leaf,Hatchback,Electric,Electric,Automatic,2024,41,Male,Retail,3,32018.43,11535.71,84519.58,67838.73,16680.84,0.1974,Bank Finance,Pending,3.7
AS100119,2026-01-19,2026,Jan,UK,Northern Ireland,Belfast,CityDrive 14,Nissan,Qashqai,SUV,Compact SUV,Petrol,CVT,2021,29,Female,Retail,1,33387.11,1727.84,31659.27,23978.49,7680.78,0.2426,Bank Finance,Approved,3.2
AS100120,2026-03-24,2026,Mar,Japan,Osaka,Osaka,Metro Motors 3,Tesla,Model 3,Sedan,Electric,Electric,Automatic,2026,38,Male,Fleet,1,37502.38,3085.31,34417.07,28421.25,5995.82,0.1742,Bank Finance,Approved,3.7
AS100121,2024-07-09,2024,Jul,UK,England,London,Global Wheels 2,Honda,CR-V,SUV,Mid-Size SUV,Hybrid,CVT,2024,24,Female,Retail,1,40197.51,2790.56,37406.95,28152.61,9254.34,0.2474,Bank Finance,Approved,4.2
AS100122,2025-02-07,2025,Feb,Australia,Western Australia,Perth,Metro Motors 3,Toyota,RAV4,SUV,Compact SUV,Hybrid,Automatic,2023,23,Male,Retail,1,36693.21,4730.22,31962.99,26353.16,5609.83,0.1755,Bank Finance,Approved,4.3
AS100123,2026-06-24,2026,Jun,India,Telangana,Warangal,Prime Auto 4,Mercedes-Benz,C-Class,Sedan,Luxury,Petrol,Automatic,2022,20,Male,Retail,1,54488.2,6208.86,48279.35,34663.04,13616.31,0.282,Lease,Pending,4.2
AS100124,2026-04-24,2026,Apr,Japan,Tokyo,Tokyo,Metro Motors 1,Volkswagen,Tiguan,SUV,Mid-Size SUV,Diesel,Automatic,2024,29,Female,Retail,2,38769.58,8328.09,69211.07,52560.28,16650.79,0.2406,Bank Finance,Approved,4.1
AS100125,2024-10-07,2024,Oct,Australia,New South Wales,Newcastle,Prime Auto 5,Kia,Sportage,SUV,Compact SUV,Petrol,Automatic,2023,23,Male,Retail,1,28971.59,3315.13,25656.46,21663.49,3992.97,0.1556,Credit Card,Not Required,4.8
AS100126,2024-07-02,2024,Jul,Canada,Quebec,Quebec City,AutoHub 11,Tesla,Model Y,SUV,Electric,Electric,Automatic,2023,20,Female,Fleet,5,45558.87,22001.93,205792.4,157494.55,48297.85,0.2347,Cash,Not Required,4.8
AS100127,2024-04-04,2024,Apr,Germany,Hesse,Frankfurt,Elite Motors 15,Volkswagen,Tiguan,SUV,Mid-Size SUV,Diesel,Automatic,2022,31,Male,Fleet,2,34309.24,7714.31,60904.18,45107.72,15796.46,0.2594,Credit Card,Not Required,4.6
AS100128,2024-08-02,2024,Aug,UAE,Dubai,Dubai,AutoHub 7,Mercedes-Benz,GLC,SUV,Luxury SUV,Hybrid,Automatic,2026,32,Male,Retail,1,67767.24,1606.57,66160.68,49710.39,16450.29,0.2486,Cash,Not Required,4.6
AS100129,2026-04-24,2026,Apr,Canada,Alberta,Calgary,AutoHub 2,Hyundai,Creta,SUV,Compact SUV,Petrol,Automatic,2022,39,Male,Retail,2,20351.94,1941.15,38762.73,26548.31,12214.42,0.3151,Credit Card,Not Required,3.5
AS100130,2025-06-01,2025,Jun,Canada,Quebec,Quebec City,Global Wheels 12,Nissan,Qashqai,SUV,Compact SUV,Petrol,CVT,2021,33,Female,Retail,2,32470.51,4022.94,60918.09,47768.9,13149.19,0.2159,Lease,Pending,4.0
AS100131,2026-03-17,2026,Mar,UAE,Ajman,Ajman,Prime Auto 14,BMW,3 Series,Sedan,Luxury,Petrol,Automatic,2022,24,Male,Retail,1,53662.3,1550.14,52112.16,36679.54,15432.62,0.2961,Credit Card,Not Required,3.6
AS100132,2024-10-26,2024,Oct,India,Kerala,Kozhikode,AutoHub 5,Volkswagen,Tiguan,SUV,Mid-Size SUV,Diesel,Automatic,2024,35,Female,Retail,1,35473.57,1431.92,34041.65,28029.31,6012.34,0.1766,Cash,Not Required,4.2
AS100133,2024-11-17,2024,Nov,Australia,Western Australia,Perth,AutoHub 6,Kia,EV6,Hatchback,Electric,Electric,Automatic,2026,30,Male,Corporate,1,45276.25,4648.43,40627.82,34280.27,6347.55,0.1562,Bank Finance,Approved,3.7
AS100134,2025-03-09,2025,Mar,Japan,Osaka,Osaka,Elite Motors 4,Kia,Sportage,SUV,Compact SUV,Petrol,Automatic,2024,27,Male,Retail,1,30639.01,885.11,29753.9,22625.79,7128.11,0.2396,Cash,Not Required,4.0
AS100135,2026-01-20,2026,Jan,UK,Scotland,Edinburgh,Elite Motors 13,Tesla,Model 3,Sedan,Electric,Electric,Automatic,2022,34,Male,Corporate,1,39773.71,3753.3,36020.42,30510.54,5509.87,0.153,Bank Finance,Approved,3.4
AS100136,2025-10-13,2025,Oct,India,Tamil Nadu,Madurai,CityDrive 8,Hyundai,Creta,SUV,Compact SUV,Petrol,Automatic,2023,28,Male,Retail,4,21212.42,3538.75,81310.93,58466.21,22844.72,0.281,Cash,Not Required,3.2
AS100137,2025-12-15,2025,Dec,UK,Northern Ireland,Belfast,Prime Auto 3,Hyundai,Creta,SUV,Compact SUV,Petrol,Automatic,2025,34,Male,Fleet,1,21951.88,1298.42,20653.46,16429.44,4224.02,0.2045,Credit Card,Not Required,3.9
AS100138,2025-05-02,2025,May,USA,Texas,Austin,AutoHub 6,Nissan,Qashqai,SUV,Compact SUV,Petrol,CVT,2021,47,Female,Retail,1,29102.6,1500.08,27602.52,21663.56,5938.96,0.2152,Lease,Approved,4.5
AS100139,2026-06-27,2026,Jun,Canada,Alberta,Edmonton,Metro Motors 11,Mercedes-Benz,C-Class,Sedan,Luxury,Petrol,Automatic,2022,44,Female,Retail,1,58090.46,8028.43,50062.03,42207.26,7854.77,0.1569,Bank Finance,Approved,4.5
AS100140,2024-06-18,2024,Jun,Japan,Tokyo,Tokyo,Prime Auto 13,Hyundai,Ioniq 5,Hatchback,Electric,Electric,Automatic,2024,40,Male,Corporate,1,41417.69,1460.68,39957.0,28528.03,11428.97,0.286,Bank Finance,Approved,3.3
AS100141,2024-01-21,2024,Jan,UAE,Sharjah,Sharjah,Metro Motors 9,Honda,CR-V,SUV,Mid-Size SUV,Hybrid,CVT,2026,31,Female,Retail,1,33515.53,3009.94,30505.59,20863.09,9642.51,0.3161,Cash,Not Required,4.7
AS100142,2025-10-19,2025,Oct,Japan,Tokyo,Tokyo,Prime Auto 13,Mercedes-Benz,C-Class,Sedan,Luxury,Petrol,Automatic,2023,52,Female,Corporate,1,49697.48,6384.56,43312.92,33736.82,9576.1,0.2211,Bank Finance,Approved,4.2
AS100143,2026-04-28,2026,Apr,USA,Florida,Tampa,Metro Motors 11,Nissan,Leaf,Hatchback,Electric,Electric,Automatic,2023,45,Male,Retail,1,29734.16,1851.41,27882.75,22530.76,5351.99,0.1919,Bank Finance,Approved,4.2
AS100144,2026-02-28,2026,Feb,Canada,British Columbia,Vancouver,AutoHub 10,Hyundai,Creta,SUV,Compact SUV,Petrol,Automatic,2022,48,Male,Retail,1,19498.72,913.14,18585.58,14160.0,4425.58,0.2381,Bank Finance,Pending,4.3
AS100145,2025-08-15,2025,Aug,UAE,Abu Dhabi,Abu Dhabi,Prime Auto 15,Ford,Mustang,Coupe,Sports,Petrol,Automatic,2026,36,Female,Fleet,1,46121.97,6292.15,39829.81,33579.02,6250.8,0.1569,Bank Finance,Approved,3.7
AS100146,2025-04-13,2025,Apr,India,Kerala,Thiruvananthapuram,Prime Auto 13,Kia,Sportage,SUV,Compact SUV,Petrol,Automatic,2023,48,Male,Corporate,1,30912.73,3767.56,27145.17,20767.26,6377.91,0.235,Bank Finance,Rejected,4.1
AS100147,2025-01-02,2025,Jan,India,Karnataka,Mangaluru,Global Wheels 16,Honda,CR-V,SUV,Mid-Size SUV,Hybrid,CVT,2022,33,Female,Corporate,1,39308.84,2570.17,36738.67,30614.7,6123.97,0.1667,Credit Card,Not Required,3.7
AS100148,2025-09-19,2025,Sep,India,Karnataka,Bengaluru,AutoHub 9,Kia,EV6,Hatchback,Electric,Electric,Automatic,2026,34,Male,Retail,1,43909.7,3382.66,40527.04,33057.05,7470.0,0.1843,Bank Finance,Pending,4.2
AS100149,2025-03-10,2025,Mar,UK,Northern Ireland,Belfast,Elite Motors 4,Toyota,Corolla,Sedan,Mid-Size,Petrol,Automatic,2025,35,Male,Corporate,1,24656.52,944.91,23711.62,19058.36,4653.26,0.1962,Bank Finance,Approved,4.4
AS100150,2025-06-11,2025,Jun,Germany,Hesse,Frankfurt,AutoHub 14,Mercedes-Benz,C-Class,Sedan,Luxury,Petrol,Automatic,2024,34,Male,Retail,1,54613.88,1804.44,52809.44,36041.38,16768.06,0.3175,Bank Finance,Approved,5.0
AS100151,2024-07-18,2024,Jul,India,Karnataka,Mangaluru,Metro Motors 13,Hyundai,Creta,SUV,Compact SUV,Petrol,Automatic,2024,35,Male,Retail,1,19741.21,2249.28,17491.92,14861.71,2630.21,0.1504,Credit Card,Not Required,4.2
AS100152,2026-02-06,2026,Feb,UAE,Abu Dhabi,Abu Dhabi,CityDrive 2,Tesla,Model Y,SUV,Electric,Electric,Automatic,2024,32,Female,Retail,1,47352.29,1780.88,45571.41,33747.06,11824.35,0.2595,Cash,Not Required,4.7
AS100153,2024-11-11,2024,Nov,Germany,Bavaria,Nuremberg,Global Wheels 13,Hyundai,Creta,SUV,Compact SUV,Petrol,Automatic,2021,55,Male,Retail,1,23290.75,1208.72,22082.03,17019.31,5062.71,0.2293,Bank Finance,Rejected,3.7
AS100154,2026-08-06,2026,Aug,Japan,Kanagawa,Yokohama,Metro Motors 1,Nissan,Leaf,Hatchback,Electric,Electric,Automatic,2022,37,Female,Retail,1,34915.04,2331.86,32583.18,25269.24,7313.94,0.2245,Bank Finance,Approved,4.8
AS100155,2024-07-13,2024,Jul,Germany,Berlin,Berlin,AutoHub 5,Hyundai,Ioniq 5,Hatchback,Electric,Electric,Automatic,2025,47,Female,Retail,1,41570.43,4406.89,37163.54,28391.89,8771.65,0.236,Lease,Approved,3.3
AS100156,2024-11-29,2024,Nov,USA,California,San Jose,Prime Auto 8,Mercedes-Benz,C-Class,Sedan,Luxury,Petrol,Automatic,2025,25,Male,Retail,2,49199.82,11496.36,86903.28,73749.89,13153.39,0.1514,Credit Card,Not Required,3.1
AS100157,2024-11-28,2024,Nov,Canada,Alberta,Edmonton,Prime Auto 13,Mercedes-Benz,GLC,SUV,Luxury SUV,Hybrid,Automatic,2024,41,Male,Retail,1,57215.15,7513.5,49701.64,36164.08,13537.57,0.2724,Cash,Not Required,3.9
AS100158,2024-02-01,2024,Feb,USA,Texas,Houston,Metro Motors 11,Volkswagen,Golf,Hatchback,Compact,Petrol,Automatic,2023,25,Male,Retail,1,26610.79,818.75,25792.03,17655.6,8136.44,0.3155,Credit Card,Not Required,3.5
AS100159,2024-02-13,2024,Feb,UAE,Abu Dhabi,Abu Dhabi,Prime Auto 16,Nissan,Qashqai,SUV,Compact SUV,Petrol,CVT,2024,33,Male,Corporate,2,32665.63,8327.16,57004.11,43219.54,13784.57,0.2418,Lease,Approved,4.2
AS100160,2025-03-09,2025,Mar,Germany,Bavaria,Nuremberg,Elite Motors 1,Nissan,Leaf,Hatchback,Electric,Electric,Automatic,2025,20,Female,Retail,2,34555.03,6378.11,62731.94,52333.17,10398.77,0.1658,Bank Finance,Approved,3.7
AS100161,2026-08-03,2026,Aug,Canada,Quebec,Montreal,Prime Auto 3,Ford,F-150,Pickup,Full-Size,Petrol,Automatic,2023,35,Female,Retail,2,41212.96,4890.9,77535.02,59737.03,17798.0,0.2295,Bank Finance,Approved,3.7
AS100162,2025-06-20,2025,Jun,Australia,Victoria,Geelong,Metro Motors 10,Hyundai,Ioniq 5,Hatchback,Electric,Electric,Automatic,2023,48,Male,Fleet,2,46767.78,11278.18,82257.38,58039.06,24218.32,0.2944,Bank Finance,Pending,4.2
AS100163,2026-07-04,2026,Jul,UK,Scotland,Glasgow,Global Wheels 3,Nissan,Qashqai,SUV,Compact SUV,Petrol,CVT,2021,41,Female,Retail,1,32495.41,913.23,31582.18,24387.88,7194.3,0.2278,Credit Card,Not Required,4.1
AS100164,2024-09-09,2024,Sep,Germany,Saxony,Leipzig,AutoHub 16,Volkswagen,Tiguan,SUV,Mid-Size SUV,Diesel,Automatic,2022,41,Female,Retail,1,33294.04,1082.0,32212.04,27701.0,4511.05,0.14,Lease,Approved,4.4
AS100165,2024-04-21,2024,Apr,UAE,Dubai,Dubai,Elite Motors 11,Volkswagen,Tiguan,SUV,Mid-Size SUV,Diesel,Automatic,2024,30,Male,Retail,1,35113.13,1503.03,33610.1,28289.87,5320.22,0.1583,Credit Card,Not Required,4.1
AS100166,2025-09-28,2025,Sep,India,Maharashtra,Mumbai,Global Wheels 15,Honda,Civic,Sedan,Compact,Petrol,CVT,2021,40,Male,Fleet,2,26833.71,1952.23,51715.19,38146.62,13568.57,0.2624,Bank Finance,Approved,5.0
AS100167,2024-09-04,2024,Sep,India,Maharashtra,Pune,Global Wheels 5,Hyundai,Creta,SUV,Compact SUV,Petrol,Automatic,2024,20,Male,Retail,1,20770.61,1746.16,19024.45,15579.79,3444.66,0.1811,Credit Card,Not Required,4.1
AS100168,2024-04-29,2024,Apr,UAE,Abu Dhabi,Abu Dhabi,AutoHub 13,Hyundai,Creta,SUV,Compact SUV,Petrol,Automatic,2026,42,Male,Retail,1,23464.19,1759.94,21704.25,15121.38,6582.87,0.3033,Cash,Not Required,3.6
AS100169,2026-03-23,2026,Mar,India,Maharashtra,Mumbai,Global Wheels 8,Tesla,Model 3,Sedan,Electric,Electric,Automatic,2026,38,Female,Corporate,2,42658.62,2079.32,83237.92,64935.09,18302.83,0.2199,Lease,Approved,4.4
AS100170,2025-11-17,2025,Nov,India,Tamil Nadu,Salem,Metro Motors 6,BMW,3 Series,Sedan,Luxury,Petrol,Automatic,2025,28,Male,Corporate,2,46078.03,5075.71,87080.35,74451.31,12629.03,0.145,Credit Card,Not Required,3.7
AS100171,2024-02-08,2024,Feb,Japan,Osaka,Osaka,AutoHub 10,Kia,EV6,Hatchback,Electric,Electric,Automatic,2021,30,Male,Corporate,3,50351.13,11570.21,139483.18,107051.68,32431.49,0.2325,Bank Finance,Approved,4.7
AS100172,2025-09-08,2025,Sep,Germany,Berlin,Berlin,Elite Motors 1,Hyundai,Ioniq 5,Hatchback,Electric,Electric,Automatic,2026,20,Male,Retail,1,41597.81,2266.95,39330.87,27980.63,11350.23,0.2886,Bank Finance,Pending,4.0
AS100173,2025-01-27,2025,Jan,UAE,Dubai,Dubai,Prime Auto 13,Toyota,Corolla,Sedan,Mid-Size,Petrol,Automatic,2025,39,Female,Retail,1,26902.93,2145.77,24757.16,19421.47,5335.69,0.2155,Lease,Approved,4.1
AS100174,2026-04-25,2026,Apr,Germany,Bavaria,Nuremberg,Global Wheels 2,Ford,Mustang,Coupe,Sports,Petrol,Automatic,2025,47,Male,Retail,1,45819.78,2500.26,43319.52,35100.69,8218.83,0.1897,Lease,Pending,4.6
AS100175,2024-02-24,2024,Feb,India,Karnataka,Bengaluru,Elite Motors 5,Volkswagen,Tiguan,SUV,Mid-Size SUV,Diesel,Automatic,2024,20,Male,Retail,2,35622.29,5705.22,65539.36,56235.17,9304.19,0.142,Lease,Approved,4.2
AS100176,2025-10-09,2025,Oct,Germany,Bavaria,Nuremberg,AutoHub 14,Honda,Civic,Sedan,Compact,Petrol,CVT,2026,35,Male,Retail,1,24804.92,1469.14,23335.78,17151.48,6184.3,0.265,Bank Finance,Approved,4.1
AS100177,2024-05-10,2024,May,Australia,New South Wales,Newcastle,AutoHub 2,Hyundai,Ioniq 5,Hatchback,Electric,Electric,Automatic,2023,28,Male,Retail,1,39036.9,4351.45,34685.45,29749.49,4935.96,0.1423,Credit Card,Not Required,4.6
AS100178,2026-01-06,2026,Jan,India,Telangana,Warangal,Global Wheels 12,BMW,3 Series,Sedan,Luxury,Petrol,Automatic,2026,36,Female,Fleet,1,45979.12,1603.34,44375.77,34610.71,9765.07,0.2201,Credit Card,Not Required,4.5
AS100179,2026-02-23,2026,Feb,Australia,Victoria,Geelong,Metro Motors 7,BMW,X5,SUV,Luxury SUV,Hybrid,Automatic,2022,39,Male,Retail,3,71833.78,29513.09,185988.26,140429.37,45558.89,0.245,Bank Finance,Approved,4.4
AS100180,2024-03-06,2024,Mar,USA,Illinois,Springfield,Elite Motors 5,Honda,Civic,Sedan,Compact,Petrol,CVT,2026,26,Male,Corporate,1,26951.36,2886.06,24065.3,16661.65,7403.65,0.3076,Credit Card,Not Required,3.7
AS100181,2025-11-30,2025,Nov,Australia,New South Wales,Newcastle,CityDrive 12,Volkswagen,Tiguan,SUV,Mid-Size SUV,Diesel,Automatic,2026,32,Female,Fleet,1,36850.41,2670.01,34180.4,27894.69,6285.72,0.1839,Bank Finance,Approved,3.0
AS100182,2026-03-27,2026,Mar,Japan,Osaka,Osaka,Elite Motors 10,Mercedes-Benz,GLC,SUV,Luxury SUV,Hybrid,Automatic,2024,33,Male,Retail,1,65190.94,6938.01,58252.94,46338.96,11913.98,0.2045,Credit Card,Not Required,3.7
AS100183,2024-04-11,2024,Apr,India,Kerala,Thiruvananthapuram,Elite Motors 11,Honda,Civic,Sedan,Compact,Petrol,CVT,2022,34,Female,Retail,1,25442.15,1185.82,24256.33,19699.12,4557.21,0.1879,Credit Card,Not Required,4.7
AS100184,2026-03-26,2026,Mar,UK,Scotland,Edinburgh,Elite Motors 2,Mercedes-Benz,C-Class,Sedan,Luxury,Petrol,Automatic,2026,20,Male,Retail,1,49327.28,2129.11,47198.16,35266.89,11931.27,0.2528,Bank Finance,Approved,3.8
AS100185,2026-04-13,2026,Apr,USA,Texas,Houston,Elite Motors 10,Volkswagen,Golf,Hatchback,Compact,Petrol,Automatic,2023,35,Female,Retail,1,30019.12,2049.0,27970.12,19276.16,8693.95,0.3108,Lease,Approved,4.0
AS100186,2025-10-22,2025,Oct,Canada,Ontario,Ottawa,Elite Motors 8,Volkswagen,Golf,Hatchback,Compact,Petrol,Automatic,2023,34,Female,Fleet,2,26336.87,1390.53,51283.21,43552.94,7730.26,0.1507,Bank Finance,Approved,3.6
AS100187,2024-09-04,2024,Sep,Canada,Quebec,Quebec City,Metro Motors 16,Honda,Civic,Sedan,Compact,Petrol,CVT,2021,25,Female,Retail,1,25228.21,1155.85,24072.36,17076.38,6995.98,0.2906,Bank Finance,Approved,4.8
AS100188,2024-02-18,2024,Feb,Germany,Bavaria,Nuremberg,Prime Auto 7,Nissan,Qashqai,SUV,Compact SUV,Petrol,CVT,2026,28,Female,Retail,1,31742.97,697.64,31045.33,26464.8,4580.53,0.1475,Credit Card,Not Required,3.6
AS100189,2024-11-04,2024,Nov,UK,England,Birmingham,Metro Motors 9,Hyundai,Creta,SUV,Compact SUV,Petrol,Automatic,2024,46,Male,Retail,1,20896.17,2850.07,18046.1,12833.07,5213.03,0.2889,Bank Finance,Approved,4.5
AS100190,2024-11-13,2024,Nov,India,Kerala,Thiruvananthapuram,Metro Motors 7,Nissan,Leaf,Hatchback,Electric,Electric,Automatic,2022,50,Male,Retail,1,29638.37,2789.57,26848.79,21535.31,5313.49,0.1979,Bank Finance,Approved,4.9
AS100191,2025-03-22,2025,Mar,Germany,Bavaria,Nuremberg,Prime Auto 16,Toyota,RAV4,SUV,Compact SUV,Hybrid,Automatic,2024,46,Male,Retail,2,36902.07,6304.69,67499.45,53431.54,14067.91,0.2084,Lease,Approved,4.0
AS100192,2024-12-11,2024,Dec,Germany,Bavaria,Munich,Elite Motors 3,Volkswagen,Golf,Hatchback,Compact,Petrol,Automatic,2021,44,Male,Retail,1,25736.36,1907.86,23828.5,17929.2,5899.3,0.2476,Lease,Approved,4.2
AS100193,2025-04-28,2025,Apr,Australia,Victoria,Geelong,Global Wheels 11,Nissan,Qashqai,SUV,Compact SUV,Petrol,CVT,2021,44,Female,Fleet,1,31604.38,2364.31,29240.07,23848.87,5391.2,0.1844,Cash,Not Required,3.8
AS100194,2024-02-20,2024,Feb,Australia,New South Wales,Newcastle,Global Wheels 15,Kia,EV6,Hatchback,Electric,Electric,Automatic,2023,36,Female,Retail,2,45788.7,7263.11,84314.28,60330.81,23983.47,0.2845,Lease,Pending,4.9
AS100195,2024-08-10,2024,Aug,UAE,Ajman,Ajman,Elite Motors 12,BMW,X5,SUV,Luxury SUV,Hybrid,Automatic,2024,28,Male,Retail,1,66484.32,3254.92,63229.4,43934.13,19295.27,0.3052,Lease,Approved,4.9
AS100196,2024-08-23,2024,Aug,Japan,Tokyo,Tokyo,Elite Motors 14,Mercedes-Benz,C-Class,Sedan,Luxury,Petrol,Automatic,2023,50,Female,Retail,1,55743.84,4960.33,50783.52,42420.83,8362.69,0.1647,Lease,Approved,4.6
AS100197,2024-03-06,2024,Mar,India,Kerala,Kochi,AutoHub 7,Volkswagen,Golf,Hatchback,Compact,Petrol,Automatic,2026,42,Female,Corporate,1,29845.52,2009.53,27835.99,21761.73,6074.26,0.2182,Bank Finance,Pending,4.7
AS100198,2024-08-27,2024,Aug,UAE,Abu Dhabi,Abu Dhabi,Global Wheels 4,Hyundai,Ioniq 5,Hatchback,Electric,Electric,Automatic,2022,28,Female,Retail,1,42565.1,3988.94,38576.16,29337.54,9238.62,0.2395,Bank Finance,Approved,3.9
AS100199,2026-02-02,2026,Feb,Japan,Tokyo,Tokyo,Metro Motors 5,Mercedes-Benz,GLC,SUV,Luxury SUV,Hybrid,Automatic,2025,54,Male,Corporate,2,58943.3,10600.59,107286.02,78464.29,28821.73,0.2686,Bank Finance,Approved,4.8
AS100200,2026-07-12,2026,Jul,Germany,Hesse,Frankfurt,Global Wheels 12,Honda,CR-V,SUV,Mid-Size SUV,Hybrid,CVT,2023,38,Female,Corporate,1,39021.54,930.97,38090.57,28598.18,9492.38,0.2492,Credit Card,Not Required,4.5
AS100201,2025-12-12,2025,Dec,Japan,Tokyo,Tokyo,Prime Auto 15,BMW,X5,SUV,Luxury SUV,Hybrid,Automatic,2025,28,Male,Corporate,1,64877.32,6301.95,58575.37,50079.54,8495.83,0.145,Bank Finance,Approved,3.5
AS100202,2025-05-05,2025,May,UAE,Dubai,Dubai,Elite Motors 6,BMW,3 Series,Sedan,Luxury,Petrol,Automatic,2024,40,Male,Retail,2,47570.7,6587.68,88553.72,62893.41,25660.32,0.2898,Credit Card,Not Required,3.3
AS100203,2026-05-19,2026,May,USA,California,San Diego,Prime Auto 6,Hyundai,Creta,SUV,Compact SUV,Petrol,Automatic,2026,31,Male,Retail,1,21252.16,887.97,20364.18,15789.01,4575.17,0.2247,Bank Finance,Approved,5.0
AS100204,2026-01-14,2026,Jan,Australia,Queensland,Brisbane,Global Wheels 10,Ford,Mustang,Coupe,Sports,Petrol,Automatic,2026,31,Male,Retail,1,39843.25,1874.05,37969.2,30767.28,7201.91,0.1897,Cash,Not Required,3.4
AS100205,2026-06-01,2026,Jun,UAE,Abu Dhabi,Abu Dhabi,Prime Auto 12,Tesla,Model Y,SUV,Electric,Electric,Automatic,2026,47,Female,Retail,1,50775.81,1628.01,49147.8,36213.95,12933.85,0.2632,Lease,Approved,4.6
AS100206,2024-10-03,2024,Oct,India,Telangana,Warangal,Global Wheels 2,Nissan,Leaf,Hatchback,Electric,Electric,Automatic,2021,36,Female,Retail,2,31710.24,6204.53,57215.96,44200.97,13014.99,0.2275,Cash,Not Required,4.2
AS100207,2024-08-02,2024,Aug,Australia,New South Wales,Sydney,Metro Motors 17,Kia,Sportage,SUV,Compact SUV,Petrol,Automatic,2023,20,Female,Retail,1,32102.76,2126.8,29975.96,24893.69,5082.26,0.1695,Credit Card,Not Required,3.4
